year,kind,rating,vote,runtime,genre1,genre2,country1,country2,language1,language2,cast1,cast2,director1,director2,composer1,composer2,writer1,writer2
1971,1,6.1,5347.0,47.0,2,0,37,71,33,110,73,5452,4082,233,2103,762,4977,3411
1981,1,7.4,33260.0,132.0,5,7,62,71,16,110,4827,2944,2270,611,1218,762,2785,3786
2004,7,4.0,1323.0,101.0,13,0,62,71,16,110,2612,5521,3170,611,2339,762,3857,3786
1963,4,8.0,198.0,98.0,4,27,62,71,16,110,1728,4268,3923,611,2512,762,697,502
1976,1,5.5,4496.0,96.0,0,4,27,67,16,37,1064,515,2922,611,522,762,3580,848
1974,1,6.8,16348.0,101.0,5,7,62,71,16,110,1656,457,3688,611,1288,762,1659,2360
2005,7,8.3,59.0,169.0,6,14,62,71,16,110,2345,5161,3798,611,2512,762,4765,3786
2001,7,7.1,7186.0,115.0,2,0,62,71,16,110,4151,2562,1787,611,1526,762,3075,3684
1986,3,6.5,387.0,112.0,3,26,62,71,16,110,2339,3109,4009,611,1905,762,427,3786
1999,1,7.0,9007.0,71.0,4,7,62,71,16,110,1321,4175,3221,611,2120,762,3913,3502
1998,2,8.4,426.0,30.0,6,3,61,71,16,110,3222,5771,3923,611,2512,762,1774,2796
1989,1,7.5,7020.0,88.0,7,27,10,18,20,29,2841,790,937,611,1126,193,1064,3786
2000,1,5.5,3371.0,87.0,7,16,62,71,16,34,1346,1983,49,611,2027,762,4097,698
1952,1,8.0,100731.0,105.0,7,24,62,71,16,95,1553,5331,1197,611,615,762,573,1787
2004,3,6.9,1617.0,90.0,3,7,62,71,16,110,392,1521,3411,611,1526,762,3969,3786
2004,1,5.3,64130.0,90.0,4,13,62,71,16,110,3421,3685,1173,611,521,762,1833,2705
1997,1,7.1,2355.0,118.0,3,7,61,9,16,110,2361,2307,1311,611,1793,762,3550,99
1989,1,6.6,98235.0,90.0,9,13,62,71,16,110,967,1743,2526,611,692,762,4418,3306
2001,1,5.8,836.0,180.0,5,7,61,18,16,82,559,1308,3508,611,874,762,4273,3184
2000,2,8.0,622.0,122.0,5,7,61,71,16,110,1842,828,3923,611,2512,762,3583,638
1999,1,7.5,5308.0,105.0,7,27,23,59,60,110,4532,1961,1107,417,312,762,3410,2628
1985,1,6.0,22134.0,131.0,4,7,62,71,16,110,4011,3423,3713,611,2431,762,2820,3786
1993,1,5.1,16292.0,93.0,4,27,62,18,16,52,4805,5273,3167,611,1606,762,2986,2528
1991,1,6.8,27763.0,90.0,3,5,62,71,16,110,4781,298,283,611,701,762,1987,783
1977,1,4.4,299.0,100.0,4,8,62,71,16,110,4555,73,3692,611,1699,762,4487,3021
2000,0,8.0,1790.0,72.0,5,7,61,67,16,110,1101,2140,420,611,413,762,34,174
1989,1,7.0,21046.0,101.0,9,13,37,71,33,110,4628,2982,3540,611,422,762,4315,3786
2005,7,6.2,30.0,106.0,0,27,62,71,16,110,317,3128,2172,611,2512,762,4765,3786
2004,1,6.1,3703.0,95.0,2,0,37,67,16,110,4725,1596,2222,105,2260,762,1944,2608
1998,1,6.1,154761.0,93.0,4,22,62,71,16,110,33,2949,1167,611,45,762,4655,24
2001,1,5.3,526.0,102.0,23,27,62,71,16,110,116,4493,1857,611,150,762,1137,865
1989,1,6.2,11348.0,170.0,0,4,62,71,16,110,3412,3620,1162,611,562,762,1399,3786
1986,1,7.4,129177.0,90.0,1,8,61,67,16,110,1061,2444,1770,611,2496,762,1060,1653
1989,1,7.5,114310.0,126.0,7,8,62,71,16,110,2610,184,3055,611,1064,762,4828,2764
2001,3,6.6,745.0,73.0,7,19,62,9,16,110,3944,4349,3024,611,1898,762,254,1789
1974,1,7.4,5480.0,91.0,1,4,62,71,16,110,324,4519,2943,611,240,762,3611,1844
2004,1,8.2,341644.0,88.0,3,7,24,3,22,82,624,124,2872,611,2311,762,391,1674
2000,1,6.3,3356.0,120.0,4,7,62,71,16,110,1260,2451,3749,611,2358,762,4663,3490
1999,1,4.2,523.0,96.0,0,24,62,71,16,110,1981,2164,3343,611,584,176,4257,3786
2005,1,7.9,12.0,107.0,6,0,23,35,62,110,4507,5771,3940,611,899,762,4788,3786
1987,2,7.0,440.0,142.0,7,27,62,71,16,110,4712,425,3923,611,2512,762,1077,1860
1999,1,8.0,123.0,100.0,14,27,62,71,16,110,1239,5370,801,611,2512,762,4765,3786
2003,1,5.3,1523.0,118.0,0,1,30,71,26,110,58,11,3364,611,980,762,4035,1550
1990,1,8.2,14065.0,52.0,6,27,62,66,16,110,605,223,1720,611,2512,762,4765,3786
1995,1,6.1,477.0,93.0,4,9,27,71,7,110,1341,3277,2400,611,2512,762,2952,3786
2002,1,8.6,282.0,109.0,6,4,62,66,16,110,1320,4586,2812,78,2512,762,2303,937
1963,1,7.4,18270.0,108.0,4,19,62,71,16,110,1900,5032,355,611,140,762,139,311
1999,1,5.5,213.0,117.0,8,9,33,67,62,110,3482,5612,426,611,602,762,2769,3786
1918,1,7.7,12.0,93.0,4,27,61,71,41,29,730,1467,3923,611,2512,762,4765,3786
1962,1,7.2,2884.0,160.0,7,27,62,71,16,110,2558,2338,1175,611,1610,762,1245,3460
1952,1,6.9,2229.0,110.0,4,14,62,71,16,110,518,2330,1180,611,1551,762,1423,2982
2001,1,4.7,971.0,128.0,1,7,62,71,16,110,1937,1058,3426,611,2589,762,4177,2731
1999,1,8.7,1755454.0,100.0,0,20,62,2,16,110,2551,3193,2240,363,630,762,2852,2070
2003,1,6.5,641.0,157.0,0,5,27,71,7,29,281,2730,2429,274,1586,762,2190,3786
2003,7,6.6,28.0,84.0,20,8,62,71,16,110,3806,5278,3923,611,1970,762,4765,3786
1999,7,8.5,275.0,85.0,6,14,61,71,16,110,494,4269,3642,80,2512,762,4440,504
1997,1,4.3,282.0,126.0,1,4,61,71,16,110,1355,4740,96,611,779,762,116,1842
2002,1,7.1,31759.0,90.0,7,27,62,71,16,82,173,2597,3017,611,2431,762,2005,2326
1986,3,6.1,483.0,200.0,7,19,62,71,16,110,3361,347,4026,611,1277,762,2555,3786
1970,1,6.8,657.0,111.0,6,22,62,71,16,110,3840,4001,1771,611,2400,762,387,3786
1967,1,7.8,42065.0,130.0,4,7,62,71,16,110,4303,5043,3595,611,765,762,4918,3786
1981,7,7.2,142.0,90.0,20,14,56,71,16,110,9,469,2259,611,2,46,4765,3786
1948,1,8.1,32927.0,103.0,7,14,61,71,16,34,296,3557,2671,158,293,762,1672,957
1996,1,6.8,712.0,104.0,0,4,27,71,7,60,2201,966,1496,602,2286,762,4962,3715
1993,0,8.1,482.0,100.0,4,20,62,71,16,110,4655,2577,1826,611,2512,762,2223,2419
2002,1,7.6,389.0,86.0,6,14,61,71,16,110,338,5630,1021,249,656,273,1170,1527
1987,4,8.6,108086.0,240.0,0,1,62,71,16,55,3543,2717,3923,611,2512,762,1502,1131
2000,1,6.1,486.0,80.0,4,19,62,71,16,110,34,3787,1360,611,2317,187,1613,3786
1988,1,6.2,2809.0,105.0,0,7,62,71,16,110,4817,1944,636,611,1071,762,730,1467
2004,7,4.7,485.0,90.0,5,7,10,66,16,34,2724,987,2313,611,1856,762,3138,3786
1959,1,7.4,16536.0,108.0,4,19,62,71,16,34,3968,1411,2632,611,765,762,4389,2366
2000,1,6.1,998.0,81.0,4,19,23,71,20,110,3523,4055,1522,611,1111,762,1824,2775
1957,1,8.0,30006.0,107.0,7,10,62,71,16,51,642,5438,106,611,694,762,792,995
1950,1,6.6,1266.0,97.0,4,15,62,71,16,110,518,3375,1282,611,2516,762,1691,911
1998,1,7.5,4634.0,89.0,1,4,37,71,33,21,3050,4515,3737,611,1452,762,2941,2334
2002,1,5.4,19322.0,120.0,13,27,62,57,16,110,255,3232,1657,611,342,762,2012,1037
1957,1,7.1,6485.0,96.82821118991332,7,19,62,71,16,52,3016,4233,2016,611,777,762,3615,1492
1999,1,6.6,223662.0,99.0,0,1,62,71,16,37,3270,2039,1661,611,843,762,3310,2427
1975,1,6.4,18594.0,103.0,0,5,62,71,16,37,882,1828,683,611,1288,762,1660,3644
2003,5,9.2,58.0,23.0,20,1,62,71,16,110,4611,5771,906,611,2512,762,1029,3786
1950,1,7.2,3280.0,103.0,3,7,62,71,16,110,2644,3184,2620,611,2512,762,573,909
1993,1,6.4,39343.0,128.0,7,24,62,71,16,110,2878,1504,2005,611,694,762,1812,3786
1981,1,4.7,1333.0,30.0,5,7,62,71,16,110,4307,4396,2550,611,701,762,1974,2351
1994,1,5.1,6431.0,106.0,0,4,62,71,16,110,4593,5656,932,611,1937,160,2204,1774
1996,1,6.5,45001.0,158.0,4,7,62,71,16,95,3241,1820,2642,611,1071,762,4592,947
2001,1,7.5,1770.0,126.0,4,7,15,71,10,94,4767,5121,3966,611,1726,762,2191,1671
1986,1,4.4,781.0,116.0,0,9,62,71,16,110,3293,4316,80,611,2644,762,650,3786
2002,1,5.2,57302.0,55.0,4,19,62,71,16,110,2790,2077,3354,611,676,762,3390,3786
2001,1,6.3,48566.0,125.0,0,4,61,9,16,110,4104,4118,3391,611,953,91,4398,3786
1999,1,2.5,281.0,103.0,7,27,62,9,16,110,2603,4982,919,611,1566,635,3341,3725
1957,1,8.2,14880.0,78.0,7,14,62,71,16,110,220,4232,1066,611,2456,762,551,388
2004,1,7.1,149.0,120.0,6,27,62,71,16,42,2044,2857,2572,437,266,762,4765,3786
2004,1,7.2,118962.0,84.0,7,15,61,71,16,51,1625,1566,1829,611,2512,762,1490,130
1990,1,6.8,6186.0,77.0,2,0,37,71,33,110,3053,5455,728,611,2270,762,52,3400
2001,4,4.6,15.0,100.0,0,7,58,71,39,110,1811,5689,3923,611,2512,762,1164,3786
2003,4,7.9,1985.0,95.0,2,4,61,27,16,110,4523,1249,3923,611,2512,762,3459,2587
2000,7,6.8,6044.0,118.0,2,1,62,71,16,110,4151,3635,1787,611,1526,762,1032,3684
1978,0,7.8,399.0,101.0,1,7,61,71,16,110,4592,3641,2975,611,2512,762,1146,3388
2001,1,6.4,629.0,98.0,5,7,62,71,16,110,3707,1590,794,611,2512,762,907,2810
1998,1,7.6,27845.0,85.0,7,19,30,71,26,110,4193,3469,2402,611,1,762,2956,3368
1998,1,6.3,41591.0,104.0,2,0,37,71,33,110,4725,2372,2222,407,1262,616,4224,3414
1999,1,6.5,243273.0,100.0,13,16,62,71,16,110,1749,2759,766,150,162,762,892,916
1987,1,6.2,5316.0,30.0,1,7,62,71,16,110,2607,4946,1697,611,1676,762,2963,994
2004,1,6.7,12311.0,107.0,4,7,62,71,16,41,3082,246,3844,611,1805,762,4683,3786
1999,0,8.1,201.0,94.0,7,27,62,71,16,110,2436,4068,4016,611,2512,762,981,3786
2002,1,6.7,61498.0,98.0,7,12,61,19,16,82,4089,4365,2094,611,1421,762,2888,532
1998,1,5.6,5242.0,81.0,4,19,62,71,16,110,1097,2356,995,611,1333,762,1954,1501
1992,1,7.7,3166.0,72.0,6,12,37,67,16,110,1403,3806,238,576,2512,762,4679,3786
2005,7,4.8,4770.0,62.0,13,27,62,9,16,110,2121,4987,900,611,1331,762,22,3189
1998,3,7.3,127.0,95.0,6,27,62,71,16,110,2218,1201,815,361,1129,436,2850,3786
1958,1,7.6,14410.0,65.0,5,7,62,71,16,110,4636,5043,3595,611,721,762,3422,1290
1998,0,8.4,463.0,99.0,7,27,61,71,16,110,4571,3791,865,611,2512,762,4765,3786
1981,1,4.9,3852.0,99.0,13,16,62,71,16,110,838,4222,1449,611,182,762,253,1326
2002,7,9.2,1251.0,103.0,6,14,62,71,16,110,4666,839,3255,611,2512,762,4765,3786
1999,1,5.3,527.0,168.0,7,27,23,66,16,110,1690,3421,1542,375,2088,762,137,3786
1957,1,6.5,7962.0,94.0,4,19,61,67,16,37,3852,1227,2264,611,2059,762,4590,3435
1993,1,7.4,3692.0,30.0,3,7,10,42,16,34,902,1320,1183,611,2512,762,1427,844
1996,1,6.2,100.0,92.0,20,6,62,71,16,52,3214,4010,2192,611,2196,762,2674,3786
1973,1,4.8,1805.0,40.0,13,27,23,4,20,110,2795,2237,1754,611,499,762,1639,1641
1956,1,7.9,67117.0,72.0,1,7,62,71,16,110,756,5715,527,611,694,762,1134,1442
1992,7,8.3,16.0,30.0,20,14,62,71,16,110,1375,969,318,611,708,736,4765,3786
1941,1,6.6,2668.0,45.0,5,7,62,71,16,34,1570,5608,1991,611,2075,762,2410,1179
1988,1,7.5,275077.0,103.0,4,9,62,71,16,110,99,1792,3817,611,503,762,3239,2089
2004,1,7.6,1355.0,100.0,6,4,62,71,16,110,4005,5771,2628,611,2512,762,4095,3786
2001,7,6.7,83.0,84.0,2,1,62,71,16,110,2084,4340,912,428,1349,762,3340,143
1998,3,4.9,192.0,96.35934959349593,19,24,62,71,16,110,4340,4748,3251,611,2436,762,4046,3786
2001,1,5.5,1104.0,96.0,23,27,10,71,16,34,2448,1877,450,611,1918,762,4270,3786
1987,1,4.8,877.0,85.0,0,4,62,71,16,110,234,4635,1790,611,423,762,3773,1657
1974,1,7.2,8873.0,96.82821118991332,4,5,62,71,16,110,1198,1237,1944,611,2512,762,2358,3786
1969,1,6.5,2577.0,95.0,0,1,61,71,16,34,3477,1340,287,611,2154,762,3257,1459
1960,1,6.2,3607.0,99.0,4,15,62,71,16,37,1349,2831,2858,611,1327,762,1205,1321
1930,1,7.2,3626.0,133.0,1,19,62,71,16,110,2336,3504,3141,371,2006,523,1662,2274
2003,7,8.4,122.0,107.0,14,27,62,71,16,110,3161,4467,2772,48,2512,762,4765,3786
1990,1,6.3,5173.0,91.0,7,24,62,29,16,110,851,4797,2954,611,150,762,1812,1291
1989,1,6.4,973.0,107.0,2,1,10,18,16,34,1664,1515,55,611,1763,762,2043,2106
1996,1,5.3,9879.0,109.0,4,22,62,71,16,110,975,1136,3849,611,209,762,2457,577
1990,1,7.2,6128.0,141.0,7,27,62,71,16,108,2750,1639,283,611,2031,762,359,3786
2002,3,4.5,463.0,45.0,0,16,42,19,16,110,696,789,1069,611,308,762,1813,2052
2000,7,7.8,5.0,127.0,2,27,62,71,48,110,4703,5771,2311,231,2512,762,4817,3192
1997,0,7.9,1052.0,52.0,4,20,62,71,16,110,456,4238,2181,611,2512,762,2223,2419
2004,7,7.8,26.0,175.0,6,21,62,71,16,110,3817,4340,3312,611,2512,762,4765,3786
1999,0,7.0,223.0,100.0,6,14,62,66,16,110,789,2601,1732,611,2512,762,4587,3786
2004,7,7.8,25.0,102.0,6,27,62,71,16,110,1240,5771,3606,611,2512,762,4765,3786
1980,1,7.2,16987.0,97.0,5,7,62,71,16,110,3943,5680,3697,611,1455,762,4827,3623
2004,0,7.6,60.0,148.0,6,12,63,71,62,110,2817,4563,126,611,386,391,4234,3786
2004,7,8.8,73.0,84.0,6,21,62,71,16,110,172,2430,3923,611,2512,762,1231,3786
1997,0,7.5,1874.0,105.0,0,1,61,71,16,110,4162,1156,3848,611,2512,762,386,2664
2000,3,5.4,279.0,143.0,1,7,62,71,16,110,3534,3387,3292,611,1026,762,3086,2970
2000,1,7.6,201516.0,93.0,5,7,62,38,16,95,415,2252,3687,611,437,762,4354,3299
1991,1,6.3,5216.0,96.0,7,16,62,71,16,110,3290,1170,2686,611,2431,762,3269,3786
1995,7,5.0,334.0,97.12636815920398,0,24,62,71,16,110,1226,2504,1979,611,691,448,486,2930
1968,1,7.0,37132.0,127.0,7,26,62,71,16,110,882,2174,3767,611,623,762,2815,2380
1982,1,6.7,15730.0,105.0,7,13,62,71,16,110,375,4750,3559,611,360,762,1407,1067
2004,4,7.1,1985.0,200.0,11,18,62,71,16,110,154,3573,3923,611,2512,762,4765,3786
1997,1,7.4,43856.0,125.0,4,27,62,71,16,41,2417,2800,4047,611,2512,762,4941,3786
1977,1,7.4,15299.0,115.0,5,7,66,18,22,29,1151,681,4037,611,1364,762,3555,3707
1997,1,7.2,116866.0,96.82821118991332,2,1,62,71,16,82,3109,2612,964,187,565,762,4514,372
1975,1,7.8,47017.0,83.0,1,12,61,67,16,8,4164,3803,1889,611,1650,762,2295,1198
1984,1,7.3,2906.0,87.0,3,4,62,71,16,110,3666,5771,3261,611,835,762,1123,195
1999,1,6.6,33597.0,72.0,7,19,62,71,16,110,2610,3006,3435,611,209,762,3263,637
2003,1,7.0,23164.0,132.0,7,27,62,71,16,110,1216,4811,2566,611,1157,762,3155,3786
1997,1,7.4,32.0,113.0,6,4,62,71,16,110,4359,5771,657,611,1389,762,4765,3786
1983,1,7.0,7429.0,83.0,7,25,62,38,16,95,3412,1450,3360,611,1161,762,4093,559
1989,7,5.6,10307.0,88.0,9,13,62,71,16,110,3578,5651,885,611,2061,762,630,2005
1958,4,9.0,53.0,85.0,14,27,62,71,16,110,3394,3239,3923,611,2512,762,2813,2121
2004,1,7.1,13409.0,60.0,7,27,53,71,35,110,2734,2500,2196,611,1168,505,2678,3786
2002,4,7.2,76.0,97.0,2,4,37,71,33,110,3985,3215,3923,611,2512,762,4550,3401
1949,1,6.7,639.0,105.0,3,14,62,71,16,110,2712,410,1445,611,838,762,4338,3786
2002,3,5.1,6228.0,90.0,4,5,62,71,16,110,2805,698,2388,611,561,762,90,3786
2000,1,3.4,805.0,115.0,0,1,62,71,16,110,1114,5327,828,571,1414,762,944,537
2004,1,7.1,10238.0,116.0,7,27,61,67,16,110,1160,3590,3180,611,839,762,2097,1609
1990,1,7.5,23457.0,118.0,4,7,23,71,20,110,1710,288,1684,611,1442,284,1204,1578
1999,1,5.5,11806.0,96.0,4,7,62,71,16,110,298,5672,3385,611,73,762,4093,3786
1988,2,8.3,875.0,104.0,7,27,61,71,16,110,3763,3561,3923,611,2512,762,703,57
2000,1,6.9,23590.0,101.0,7,24,62,19,16,110,1556,2538,3340,611,1465,762,4044,3786
1951,1,8.2,4702.0,94.0,7,27,61,71,16,110,3212,2384,209,611,2512,762,4590,3435
1992,1,7.7,100742.0,135.0,5,7,62,71,16,110,80,2230,1611,611,1071,762,982,726
1995,1,7.5,91754.0,26.0,5,7,61,67,16,110,4416,4954,3825,611,571,762,1709,3489
2002,3,4.7,437.0,107.0,0,27,10,67,16,110,2959,1419,234,611,1526,762,565,440
1995,1,6.8,120664.0,101.0,4,7,4,67,16,110,825,3960,605,611,1843,762,1086,1156
1986,4,8.7,11368.0,84.0,5,7,61,71,16,110,2126,1481,3923,611,2512,762,303,201
1995,1,6.6,29.0,94.0,6,3,42,71,16,110,556,669,3976,611,2512,762,4765,3786
1984,1,8.4,328250.0,95.0,5,7,35,67,16,51,3912,2310,3512,611,701,762,1689,2128
1986,1,5.1,648.0,102.0,9,13,37,71,33,110,3118,390,2107,611,2627,762,2584,3786
2002,1,5.9,2789.0,24.0,4,14,4,71,16,110,2624,3733,100,611,126,137,124,675
1996,1,5.8,14609.0,22.0,7,13,62,66,16,110,2424,2656,3613,611,839,762,4774,530
2003,1,4.6,409.0,110.0,7,16,10,71,16,110,124,3293,2757,611,2066,762,3365,3786
1994,1,8.5,982922.0,90.0,2,1,62,71,16,96,4019,3685,3347,497,932,762,1837,1812
1982,1,8.1,721151.0,98.0,0,20,62,71,16,37,1734,4801,3234,611,2520,762,1665,770
1992,1,5.3,21649.0,90.0,9,13,62,71,16,110,583,4009,2703,611,1825,762,4418,3786
1936,1,6.3,1783.0,94.0,7,19,61,71,16,51,694,3631,116,611,2566,762,1177,1752
1992,1,6.9,23333.0,89.0,7,27,62,71,16,41,563,3674,3306,611,1650,762,1087,830
1980,1,6.6,5220.0,122.0,7,19,41,71,13,110,1730,4522,2961,611,2476,762,1552,1534
2003,7,8.1,50.0,97.12636815920398,20,8,62,71,16,110,813,1543,3923,611,248,762,4765,3786
2000,3,5.6,963.0,128.0,3,7,62,71,16,110,4843,538,2297,611,495,633,3938,391
1985,1,6.5,3114.0,45.0,4,7,62,71,16,110,4221,2748,2682,611,2512,762,3798,3786
1997,1,7.4,12753.0,98.0,4,7,30,71,26,110,2475,177,2075,611,2541,150,1624,1920
1999,7,4.7,36.0,173.0,8,27,62,71,16,110,522,1232,1191,611,1332,762,4432,3212
2001,3,3.9,288.0,60.0,7,13,62,71,16,110,1384,4709,3335,611,1773,762,3292,2460
2000,2,6.9,4494.0,60.0,7,8,10,71,16,34,3112,2715,3923,611,2512,762,2781,2012
2001,1,6.4,56731.0,98.0,13,16,62,71,16,110,1065,5141,388,611,440,762,476,3301
1998,1,7.0,567.0,145.0,7,19,62,71,16,110,4094,415,1813,611,2560,762,2211,3786
1985,1,6.5,5884.0,93.0,7,22,62,71,16,110,2610,1240,1838,611,898,389,4459,3786
1998,1,3.7,698.0,105.0,4,13,62,71,16,110,1251,718,1775,611,2512,762,2168,3786
1998,7,5.9,104.0,120.0,2,0,37,71,33,110,1127,1938,3733,611,1855,762,1846,3786
1995,1,5.8,77747.0,174.0,0,13,62,71,16,110,411,3840,3351,611,421,762,1058,3786
2004,1,7.2,164133.0,115.0,0,4,62,19,16,34,4671,3683,3906,611,941,762,4745,2356
2004,3,5.9,499.0,90.0,4,27,61,71,16,110,1379,4065,1099,611,1813,762,1308,3786
1983,1,5.2,2880.0,132.0,13,27,62,71,16,110,2279,34,153,611,2370,762,2376,2569
1985,1,3.9,513.0,98.0,13,27,62,71,16,110,3324,4990,1912,611,1254,762,2324,1949
1991,1,4.9,21655.0,200.0,4,8,62,71,16,110,2318,3848,429,611,556,762,4232,2080
1976,1,6.0,1094.0,98.0,0,13,62,71,16,110,1655,3364,245,611,2130,762,1929,3786
1996,4,8.1,7723.0,95.0,2,0,10,71,16,110,4154,1772,3923,611,2512,762,3561,1870
2003,1,5.7,35911.0,103.0,2,1,24,67,16,110,563,2439,1811,164,1161,762,2751,3786
1993,1,5.9,1972.0,120.0,8,9,62,71,16,110,1024,1093,1079,611,2003,762,4512,3786
1999,1,6.0,2555.0,99.0,7,19,62,71,16,110,4135,5148,260,611,405,762,322,3786
2003,1,6.4,452.0,47.0,2,21,53,71,16,56,1460,2758,2865,611,2612,762,2491,2618
2001,1,8.0,2345.0,83.0,6,27,24,17,16,110,218,277,3805,611,780,762,4641,3786
1993,1,7.4,59.0,99.0,2,21,56,71,62,110,1399,4861,2288,84,1536,11,2804,521
2001,4,7.4,79.0,91.0,2,0,37,71,33,110,2939,2097,3923,611,2512,762,51,3418
1998,1,6.7,116887.0,155.0,7,9,62,19,16,110,3416,3743,394,611,794,762,4929,2737
2001,1,6.7,9609.0,101.0,7,19,53,71,35,110,1931,5671,2196,611,986,762,2678,3786
1999,3,6.6,1876.0,94.0,3,7,62,9,16,110,2347,4315,566,611,2301,762,4911,2077
1988,1,6.1,225.0,105.0,7,19,42,71,16,110,1526,3529,2254,611,1227,762,1596,2224
2004,1,6.2,1296.0,120.0,4,27,62,71,16,60,40,4729,1497,23,2512,762,1793,127
2003,1,8.0,143450.0,97.0,5,7,18,42,16,110,3421,2007,2258,611,2512,762,2766,3786
1999,1,6.8,587.0,104.0,7,27,62,71,16,110,3092,4192,1035,611,848,762,2928,899
2001,1,7.2,83785.0,106.0,4,7,62,66,16,58,2891,3820,3261,611,1892,762,2476,2937
2003,1,6.0,12133.0,125.0,1,4,62,71,16,110,3276,5556,521,611,2020,762,3800,3786
2003,1,6.7,871.0,106.0,3,7,23,66,20,29,3681,4559,219,611,2309,762,3840,2788
2003,1,6.7,2333.0,110.0,7,25,24,42,22,29,2533,3523,2437,611,1520,762,3538,2270
1997,1,5.9,3904.0,114.0,13,27,62,71,16,110,1971,189,2552,390,132,762,3090,976
1991,1,7.2,5939.0,98.0,7,19,4,71,16,110,3437,5304,1862,611,2512,762,2273,3786
2002,7,7.6,45.0,92.0,20,8,62,71,16,110,18,2815,3923,611,248,762,4765,3786
1974,1,4.6,1338.0,93.0,0,7,62,71,16,110,4605,1295,3858,611,694,762,4696,794
1989,1,8.1,448613.0,70.0,4,7,62,71,16,58,3965,4677,3048,611,1650,762,4703,3786
1994,4,8.3,19848.0,94.0,4,7,62,71,16,110,435,5664,3923,611,2512,762,4933,3710
1998,7,8.4,852.0,124.0,6,14,62,71,16,110,2081,5180,2486,611,2512,762,4765,3786
1987,1,7.0,36105.0,25.0,0,5,62,71,16,110,42,2461,2094,611,2391,762,2565,980
1979,1,7.3,2306.0,82.0,0,4,27,71,7,60,4101,5239,4046,611,773,762,1229,1665
2003,1,3.1,822.0,110.0,13,27,62,71,16,110,3273,732,117,611,103,762,687,2479
2000,1,6.9,4409.0,22.0,7,19,61,18,16,51,2333,1555,2497,611,81,762,4820,2729
1989,1,7.6,5602.0,92.0,7,19,62,71,16,110,657,4239,2856,611,894,762,830,3786
2003,7,8.5,715.0,90.0,6,14,62,71,16,110,890,1965,1863,516,2512,762,4765,3786
1952,1,7.2,5920.0,100.0,4,7,35,71,32,110,96,677,1142,611,1849,762,3284,1026
2004,1,5.9,45689.0,100.0,1,4,62,43,16,110,3088,215,3666,611,405,762,1435,1295
2000,4,7.1,858.0,91.0,0,2,37,71,16,110,1794,3899,3923,611,2512,762,4559,3412
1995,1,6.5,1118.0,120.0,6,27,62,71,16,34,4013,4886,1012,611,1598,762,4765,3786
1972,1,7.6,9300.0,95.0,7,8,62,71,16,110,4820,2125,3006,611,2252,762,3702,3209
2000,3,7.1,665.0,138.0,7,27,62,71,16,110,2212,4953,2919,611,1474,762,4049,3017
1988,1,7.3,1511.0,120.0,2,0,37,71,33,110,4691,5041,4085,611,2254,762,4984,3749
1992,1,6.6,63275.0,91.0,4,7,62,71,16,110,1354,2762,3618,611,565,762,4464,3786
2003,7,8.9,743.0,54.0,6,14,62,71,16,110,2081,3672,3923,611,2512,762,4765,3786
2000,7,7.3,2614.0,22.0,4,6,62,71,16,110,370,601,270,611,359,147,338,347
1997,3,6.3,315.0,111.0,7,27,62,9,16,110,2562,299,3526,611,1957,762,1549,946
1989,7,6.4,3132.0,85.0,2,0,37,71,33,110,836,4499,1460,611,1637,762,4331,2424
1992,4,7.4,8308.0,112.0,4,7,62,71,16,110,3027,5375,3923,611,2512,762,2245,1721
1986,1,6.8,77721.0,95.0,4,7,62,71,16,110,3327,2017,1487,611,1691,762,2294,3786
2004,3,6.4,928.0,78.0,7,5,10,67,16,110,2974,145,2956,611,2625,762,3157,1682
2003,1,6.8,15598.0,25.0,4,5,33,66,16,110,895,3032,1855,611,1269,762,3063,3786
1990,1,6.3,13.0,103.0,14,27,61,71,16,110,4640,2646,3923,611,2512,762,4765,3786
1995,1,6.7,6786.0,99.0,7,8,62,71,16,110,4104,3699,505,611,347,762,1965,412
1999,3,6.8,4593.0,119.0,7,26,62,71,16,110,2267,2631,1838,611,1492,762,1703,826
1986,1,6.5,71365.0,119.0,4,26,62,71,16,95,4364,868,1898,611,694,762,4454,2184
1999,1,4.7,582.0,105.0,4,24,62,71,16,110,3211,964,2373,611,1972,762,3967,3786
1979,1,7.3,11095.0,93.0,7,27,62,71,16,110,4074,442,2512,611,575,762,1840,1294
1954,1,5.4,610.0,92.0,19,27,61,67,16,110,3529,2059,478,611,715,762,1674,816
1961,1,7.1,10864.0,50.0,7,26,62,71,16,95,3016,2910,2498,611,1000,762,1633,397
1950,1,7.9,12733.0,119.0,5,10,61,67,16,110,3853,1802,2033,611,218,192,2193,1169
1991,1,6.5,72158.0,95.0,4,8,62,71,16,110,4364,1346,559,611,50,762,1392,65
1965,0,6.3,173.0,109.0,4,8,62,71,16,110,220,4742,66,611,659,762,299,258
1995,1,6.3,80278.0,111.0,0,5,23,67,16,27,4430,327,3176,611,1612,762,2852,2070
1998,4,7.2,786.0,90.0,2,0,37,71,16,110,4866,4921,3923,611,2512,762,675,3786
1954,1,6.8,8024.0,93.0,9,15,62,71,16,110,1569,5520,3960,611,451,762,73,55
1988,1,6.1,30452.0,110.0,5,7,62,71,16,95,3126,3893,3325,611,518,762,4023,3786
2005,1,6.2,5535.0,96.82821118991332,4,9,61,27,16,110,2987,5164,3637,611,1193,762,2114,2289
