economy,YR2015,YR2016,YR2017,YR2018,YR2019
IDX,,0.29397639373761,0.33716957862582,0.360582565308215,
IMN,,,,,
IND,0.0932278766235897,0.106758992176659,0.121333396024238,0.137240839351695,
INX,,,,,
IRL,6.25211379517662,6.7030970569689,7.14020792321375,7.12956304926809,
IRN,,,,0.417652661224435,
IRQ,0.087919920134931,0.0955451144401068,,,
ISL,10.8775338147429,12.2667415872901,11.3268033638519,9.87713074327248,
ISR,3.24946092095682,3.40299457343625,3.27447160076443,3.26954756212112,
ITA,2.55896761475133,2.62565332841117,2.85757232672014,2.96060845215398,
JAM,1.15161083310537,1.30464749901536,1.39047668471285,1.59573258976943,
JOR,0.619544738471544,0.594505118430589,0.655882416229453,0.533619401356584,
JPN,0.288697150009642,0.311674104787922,0.360282533347337,0.386956720168443,
KAZ,0.915063563594348,1.84409025592723,2.39039226880014,2.00137564722291,
KEN,,,1.29416220543308,1.48791859119636,
KGZ,1.17705940264824,1.2741283539764,,,
KHM,0.442719671948432,0.417697893247339,0.527546021397857,0.671346707890887,
KIR,0.0440147302630614,0.0579013650246805,0.0574135208841682,0.0285322985619722,
KNA,,,,,
KOR,2.50555699343208,2.56457957017854,,,
KWT,,,3.20978882048674,5.90162953113647,
LAC,1.32687770663894,1.24566821277584,1.3519530324464,1.34207305505565,
LAO,0.0225294768560613,0.0264819865578365,0.0255175331653885,0.0398084542421946,
LBN,,,,,
LBR,0.00817076573556706,0.0122881824549331,0.0123064379976656,0.0220117139626271,
LBY,,,,,
LCA,2.88560578064678,2.58812890752896,2.48919673157647,2.68507863444572,
LCN,1.57955799309902,1.51764256260425,1.64023873652875,1.6543701809509,
LDC,,0.276953291242733,0.33140749979459,0.351548017243122,
LIC,,,0.374513459090783,0.374719581703887,
LIE,1.16204519955121,1.32450331125828,4.91333952336738,6.30609718353451,
LKA,0.549266320572628,0.57914930296579,0.674822805591841,0.742390864481316,
LMC,0.295162066249457,0.318699546059101,0.31796640050766,0.331420151585734,
LMY,,0.843771531003984,,,
LSO,2.02139122329536,1.79042739937502,1.87962404441545,2.83246914509618,
LTE,,,,,
LTU,3.19067316289924,3.33576829014042,3.52529714214054,3.32766300726036,
LUX,16.7472258152359,15.2968430391601,15.9361784390902,17.1963118157884,
LVA,9.70653038907325,8.09020512068667,7.44516168117171,8.00501205945653,
MAC,,,,,
MAF,,,,,
MAR,1.56878669242941,1.68743363891368,1.71001097974676,1.90428571880647,
MCO,,,,,
MDA,1.72174701549307,1.69534782670066,1.97641833008801,1.86315927547514,
MDG,0.114675251282237,0.113111297487317,0.132734401877801,0.127115499941004,
MDV,,,,,
MEA,,,,,
MEX,0.577269340241929,0.557475597354455,1.00691938423605,1.00407038451661,
MHL,,,,,
MIC,0.863547378660626,0.891942091157644,,,
MKD,3.94460129503289,3.88437180685103,3.72657442287094,3.63230759497501,
MLI,0.333377606126459,0.346827720957132,0.327826606211967,0.328465123405291,
MLT,15.3270200368332,14.8736008465189,15.8628227456856,17.4848624810979,
MMR,0.13497240727778,0.186593951314689,0.209464497278139,0.385612967090207,
MNA,,,,,
MNE,7.14662084221419,6.70380691513033,7.60794458776752,11.2884568674652,
MNG,5.4546905728491,4.90246375068424,5.98390743126626,5.54098921127459,
MNP,,,,,
MOZ,,,,,
MRT,0.0960038717177854,0.422791435793761,0.462828326578597,0.38359769841381,
MUS,8.79507968824273,9.9147539514512,9.79566359832074,9.25723147883295,
MWI,,,,,
MYS,2.37261897071562,2.1962751494262,2.41900254333143,2.3660841088417,
NAC,,,,,
NAM,1.00583998556016,1.15112904135144,,,
NCL,,,,,
NER,,0.0775614674629644,0.0742552245007412,0.0874786565232768,
NGA,0.731888938531626,0.762692344447768,0.772904841607206,0.825373288264172,
NIC,,,,,
NLD,5.83017926563201,6.05918753973896,6.18174391926453,6.41664957796744,
NOR,7.83003436524856,8.12975458729221,8.64836149861725,8.61963800915392,
NPL,0.753946025436562,1.01767565881381,1.10705366354727,1.34296954495422,
NRU,,,,,
NZL,17.4180300589731,18.9997744736902,18.5998160475399,17.8382045109965,
OED,3.41793717576048,3.62248026900115,3.63182723324125,3.72363213106165,
OMN,2.04301384067765,2.16616598927961,1.58440604330445,1.39715727265009,
OSS,6.29021402190914,7.45034454077261,,,
PAK,0.0465659578176535,0.0563412936491524,0.0788051490440729,0.10317839449255,
PAN,10.2926061509117,7.49274836629971,5.78115110830153,4.8257176630203,
PER,4.01587877655318,3.73109142230509,3.74641107433432,3.75129712305211,
PHL,0.332383372489983,0.339847933514007,0.364417478421526,0.290086281524291,
PLW,,,,,
PNG,,,,,
POL,1.52526730191916,1.66418719102386,1.50234709149303,1.44008533908467,
PRE,0.437401019733849,0.441009505241719,0.526480258632868,0.571251643941642,
PRI,,,,,
PRK,,,,,
PRT,5.05599679450989,5.01686675642591,5.63110963630025,6.4922812868131,
PRY,,,,0.228206196179317,
PSE,,,,,
PSS,,,,,
PST,,,,,
PYF,,,,,
QAT,2.55942265182423,5.08905291115003,6.06193139798073,6.26302861203613,
ROU,4.81546102599065,5.58455193321907,7.53556448733236,7.31851262824714,
RUS,4.54921470518596,4.36327060361788,3.98677111821439,3.25961236191365,
RWA,1.51585757607008,1.52783579484656,1.475078262886,1.51437200979166,
SAS,0.102221644798643,0.11820974549259,0.13410636741119,0.151425993084358,
SAU,0.489428872484106,0.457719134331237,0.460490132468943,0.501829154012386,
SDN,,,,,
SEN,0.417995461580277,0.425771862494742,0.448388567347794,0.468801181805267,
SGP,8.00590719966487,8.01314649338751,8.57863952913026,10.0107884699419,
SLB,,,,,
SLE,0.249519118959632,0.266619223886717,0.295812560877889,0.462391892541992,
SLV,0.53143893217161,0.539926379911211,0.521237767246691,0.566009979332316,
SMR,,,,,
SOM,,,,,
SRB,1.67090627435948,1.7630985265321,1.8221163971135,1.88266753862986,
SSA,,1.45826392903933,0.611772193766103,0.654445742679411,
SSD,0.130919741368827,0.300046936520778,,,
SSF,,1.45875674533428,0.61239898499517,0.655155911947162,
SST,,,,,
STP,2.92760244277656,3.19072320020421,2.64423076923077,2.30184581976113,
SUR,1.12519731919008,1.41111081132126,2.29230027001165,,
SVK,2.72013891225218,4.72386247046438,5.23715837984974,5.25260026353563,
SVN,3.99538694782673,3.1265101065582,3.34198553344329,3.09441060061311,
SWE,7.36987324943676,7.98716812980083,7.72098404255742,7.18356732581425,
SWZ,,,,,
SXM,,,,,
SYC,5.07872016251905,4.49188415506898,4.48504983388704,5.16958958868701,
SYR,,,,,
TCA,,,,,
TCD,0.109467467850702,0.0965962481852083,0.103608842084849,0.112567984716396,
TEA,,,,,
TEC,2.6975811303334,2.76986783098797,2.84498209333198,2.74414212978328,
TGO,0.422595150869445,0.399949211268834,0.413469415547994,0.587714116952156,
THA,0.913007067191016,0.9938455625325,1.12663805361097,1.12750497361552,
TJK,0.235353814267968,0.186465309398818,0.147443729207041,0.151693767704452,
TKM,,,,,
TLA,1.57955799309902,1.51764256260425,1.64023873652875,1.6543701809509,
TLS,,,,,
TMN,,,,,
TON,1.2231256890849,0.836862959420686,,,
TSA,0.102221644798643,0.11820974549259,0.13410636741119,0.151425993084358,
TSS,,1.45875674533428,0.61239898499517,0.655155911947162,
TTO,,,,,
TUN,1.52166920365195,1.61559483736345,1.50167708978667,1.68208750978944,
TUR,1.25029970807902,1.17848582866748,1.37352412941429,1.55868721323483,
TUV,,,,,
TZA,0.327168880343815,0.29651941197843,0.22407130814442,0.175761561253037,
UGA,0.959541198718336,0.902853783254968,0.83387707083102,0.86349859765026,
UKR,1.22130257203667,1.55759923539214,1.67906369530368,,
UMC,,,,,
URY,,1.54931159827347,1.51076612528626,1.25523519722591,
USA,,,,,
UZB,0.823207745697541,1.07414829733929,1.22440254107623,1.63153848072958,
VCT,1.62630514404417,1.60160703621261,,,
VEN,,,,,
VGB,,,,,
VIR,,,,,
VNM,1.12674488004929,1.11793161426161,,,
VUT,0.535155872207357,0.813720580871307,1.02398439642824,1.53274914599733,
WLD,,1.46373068067151,,,
WSM,1.17635257748881,0.996313639533725,1.24434185136427,1.12946744713465,
XKX,2.07936147303745,3.25903580531975,3.91678189096152,3.99901089287835,
YEM,,,,,
ZAF,8.67781981999565,10.2077982097342,,,
ZMB,1.11096767584127,1.04083689292825,1.06183517348224,1.11378906993825,
ZWE,1.20040857639232,1.06296219196307,1.22656662377936,2.12992896097732,
